date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:35	89219/89219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:13%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-1.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-1.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:36	32574/32574	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:09%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nwin7-1_small.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nwin7-1_small.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:37	39206/39206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:13%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-2.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-2.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:38	35934/35934	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:09%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nwin7-2_small.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nwin7-2_small.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:39	51253/51253	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:13%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-3.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-3.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:40	92618/92618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:09%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nwin7-3_small.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nwin7-3_small.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:41	88856/88856	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:13%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-4.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/WIN7/nwin7-4.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:42	51707/51707	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:14%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/XP/nxp1.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/XP/nxp1.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:43	53031/53031	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:14%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/XP/nxp3.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/XP/nxp3.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:44	101097/101097	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:10%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nxp3_small.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/thumbnails/nxp3_small.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:45	91239/91239	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:03:14%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/XP/nxp4.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/XP/nxp4.jpg	(from https://gemini-2.com/crossovernetwork.php)
22:56:46	35363/35363	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:54%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/client_bridge.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/client_bridge.jpg	(from https://gemini-2.com/travel_routers.php)
22:56:47	6398/6398	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:55%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/WINCW2001.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/WINCW2001.jpg	(from https://gemini-2.com/travel_routers.php)
22:56:48	3870/3870	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:55%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/ZyXEL_NBG2105.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/ZyXEL_NBG2105.jpg	(from https://gemini-2.com/travel_routers.php)
22:56:49	3385/3385	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:54%20GMT	https://gemini-2.com/gemini-images/NetworkConfiguration/TL-WE702N.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/NetworkConfiguration/TL-WE702N.jpg	(from https://gemini-2.com/travel_routers.php)
22:56:50	276/276	---M--	302	error ('Found')	text/html	date:Tue,%2004%20Dec%202018%2003:56:50%20GMT	http://gemini-2.com/faqG2.php	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/faqG2.125.delayed	(from https://gemini-2.com/ethernet_connections.php)
22:56:51	5740/5740	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Dec%202018%2003:56:51%20GMT	https://gemini-2.com/faqG2.php	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/faqG2.html	(from https://gemini-2.com/ethernet_connections.php)
22:56:52	96590/96590	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2014:13:13%20GMT	https://gemini-2.com/gemini-images/Ethernet/Ethernet_Connections.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Ethernet/Ethernet_Connections.jpg	(from https://gemini-2.com/ethernet_connections.php)
22:56:53	84724/84724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2014:13:14%20GMT	https://gemini-2.com/gemini-images/Ethernet/USB_to_Ethernet.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Ethernet/USB_to_Ethernet.jpg	(from https://gemini-2.com/ethernet_connections.php)
22:56:55	151091/151091	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2014:13:12%20GMT	https://gemini-2.com/gemini-images/Ethernet/Computertocomputer_one.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Ethernet/Computertocomputer_one.jpg	(from https://gemini-2.com/ethernet_connections.php)
22:56:55	126490/126490	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2014:13:12%20GMT	https://gemini-2.com/gemini-images/Ethernet/Computertocomputer_two.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Ethernet/Computertocomputer_two.jpg	(from https://gemini-2.com/ethernet_connections.php)
22:56:56	58924/58924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2014:13:08%20GMT	https://gemini-2.com/gemini-images/Ethernet/Advanced_Power_Setting.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Ethernet/Advanced_Power_Setting.jpg	(from https://gemini-2.com/ethernet_connections.php)
22:56:57	9542/9542	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:47%20GMT	https://gemini-2.com/gemini-images/ascom/geminitelescopeicon.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/geminitelescopeicon.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:56:58	49749/49749	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:44%20GMT	https://gemini-2.com/gemini-images/ascom/Ascom-HC.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/Ascom-HC.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:56:59	32001/32001	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:47%20GMT	https://gemini-2.com/gemini-images/ascom/menuselection.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/menuselection.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:57:00	100127/100127	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:45%20GMT	https://gemini-2.com/gemini-images/ascom/config-ethernet1.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/config-ethernet1.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:57:01	103762/103762	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:45%20GMT	https://gemini-2.com/gemini-images/ascom/config-ethernet.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/config-ethernet.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:57:02	26325/26325	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:46%20GMT	https://gemini-2.com/gemini-images/ascom/DHCP-ASCOM_network_selectiom.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/DHCP-ASCOM_network_selectiom.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:57:03	26824/26824	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:48%20GMT	https://gemini-2.com/gemini-images/ascom/network.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/network.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:57:07	46162/46162	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:46%20GMT	https://gemini-2.com/gemini-images/ascom/configureEthernetAscom.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/ascom/configureEthernetAscom.jpg	(from https://gemini-2.com/configuringEthernetASCOMdriver.php)
22:57:07	44990/44990	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:53%20GMT	https://gemini-2.com/gemini-images/Network-Places/internet_properties.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/internet_properties.jpg	(from https://gemini-2.com/network-places.php)
22:57:08	60694/60694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:53%20GMT	https://gemini-2.com/gemini-images/Network-Places/internet_properties-advanced.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/internet_properties-advanced.jpg	(from https://gemini-2.com/network-places.php)
22:57:09	53965/53965	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:53%20GMT	https://gemini-2.com/gemini-images/Network-Places/Add%20network%20location.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/Add%20network%20location.jpg	(from https://gemini-2.com/network-places.php)
22:57:10	39606/39606	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:53%20GMT	https://gemini-2.com/gemini-images/Network-Places/choose-custom-network-location.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/choose-custom-network-location.jpg	(from https://gemini-2.com/network-places.php)
22:57:11	44365/44365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:53%20GMT	https://gemini-2.com/gemini-images/Network-Places/enter-gemini-location.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/enter-gemini-location.jpg	(from https://gemini-2.com/network-places.php)
22:57:12	43841/43841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:54%20GMT	https://gemini-2.com/gemini-images/Network-Places/name-location.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/name-location.jpg	(from https://gemini-2.com/network-places.php)
22:57:13	43332/43332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:53%20GMT	https://gemini-2.com/gemini-images/Network-Places/finish-add-network-location.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/finish-add-network-location.jpg	(from https://gemini-2.com/network-places.php)
22:57:14	56618/56618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:54%20GMT	https://gemini-2.com/gemini-images/Network-Places/micro-sdcard.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/micro-sdcard.jpg	(from https://gemini-2.com/network-places.php)
22:57:15	61071/61071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:54%20GMT	https://gemini-2.com/gemini-images/Network-Places/What-it-looks-like.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/What-it-looks-like.jpg	(from https://gemini-2.com/network-places.php)
22:57:16	15530/15530	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:54%20GMT	https://gemini-2.com/gemini-images/Network-Places/shortscurs_on_desktop.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Network-Places/shortscurs_on_desktop.jpg	(from https://gemini-2.com/network-places.php)
22:57:17	72123/72123	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Dec%202018%2003:57:17%20GMT	https://gemini-2.com/updateFileExplorer.php	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/updateFileExplorer.html	(from https://gemini-2.com/network-places.php)
22:57:18	78399/78399	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Dec%202018%2003:57:18%20GMT	https://gemini-2.com/installing_level5_Vesion1.php	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/installing_level5_Vesion1.html	(from https://gemini-2.com/updatefirmwaremethods.php)
22:57:19	60154/60154	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Dec%202018%2003:57:19%20GMT	https://gemini-2.com/rebuildmainSDcardfirmware.php	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/rebuildmainSDcardfirmware.html	(from https://gemini-2.com/gfu.php)
22:57:22	125290/125290	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:48%20GMT	https://gemini-2.com/GFU/start_page.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/start_page.jpg	(from https://gemini-2.com/gfu.php)
22:57:23	122155/122155	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:47%20GMT	https://gemini-2.com/GFU/IP_Correct.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/IP_Correct.jpg	(from https://gemini-2.com/gfu.php)
22:57:23	141345/141345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:43%20GMT	https://gemini-2.com/GFU/hit_Start.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/hit_Start.jpg	(from https://gemini-2.com/gfu.php)
22:57:24	127113/127113	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:38%20GMT	https://gemini-2.com/GFU/Download.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/Download.jpg	(from https://gemini-2.com/gfu.php)
22:57:25	137345/137345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:38%20GMT	https://gemini-2.com/GFU/extract.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/extract.jpg	(from https://gemini-2.com/gfu.php)
22:57:26	145049/145049	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:48%20GMT	https://gemini-2.com/GFU/upload.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/upload.jpg	(from https://gemini-2.com/gfu.php)
22:57:28	165012/165012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:39%20GMT	https://gemini-2.com/GFU/Flash-Confirm.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/Flash-Confirm.jpg	(from https://gemini-2.com/gfu.php)
22:57:29	147857/147857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:39%20GMT	https://gemini-2.com/GFU/Flash.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/Flash.jpg	(from https://gemini-2.com/gfu.php)
22:57:29	88359/88359	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202015%2021:07:38%20GMT	https://gemini-2.com/GFU/Finished.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/GFU/Finished.jpg	(from https://gemini-2.com/gfu.php)
22:57:30	51160/51160	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Mar%202016%2021:04:37%20GMT	https://gemini-2.com/hc/En-Images/E003.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/hc/En-Images/E003.jpg	(from https://gemini-2.com/gfu.php)
22:57:32	191111/191111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:02%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/MainUintCoverV.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/MainUintCoverV.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:33	250974/250974	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:03%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/SDcardClosed.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/SDcardClosed.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:33	118918/118918	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:03%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:34	119633/119633	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:03%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen1.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen1.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:35	127853/127853	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:03%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen2.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen2.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:37	149570/149570	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:04%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen3.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/SDCardCoverOpen3.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:38	595699/595699	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:59:05%20GMT	https://gemini-2.com/gemini-images/handcontroller2/HCV2-bothboards.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/handcontroller2/HCV2-bothboards.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:38	139554/139554	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:02:45%20GMT	https://gemini-2.com/gemini-images/handcontroller2/thumbnails/HCV2-bothboards_small.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/handcontroller2/thumbnails/HCV2-bothboards_small.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:39	60250/60250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:02:44%20GMT	https://gemini-2.com/gemini-images/handcontroller2/thumbnails/1-RemoveScrews.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/handcontroller2/thumbnails/1-RemoveScrews.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:40	67842/67842	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:01%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/2-PryOnFace.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/2-PryOnFace.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:41	58317/58317	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:01%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/3-RemoveFaceplate.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/3-RemoveFaceplate.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:42	137126/137126	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:02%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/HCSDCardHolder.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/HCSDCardHolder.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:43	81563/81563	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:01%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/4-WhereSDCardIS.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/4-WhereSDCardIS.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:44	84237/84237	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:01%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/5-SDCardPartlyPoppedOut.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/5-SDCardPartlyPoppedOut.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:45	94860/94860	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:01%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/6-RemovingSDCard.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/6-RemovingSDCard.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:46	84901/84901	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:02%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/7-SDcardOut.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/7-SDcardOut.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:47	89169/89169	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:02%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/8-SldingInSDCard.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/8-SldingInSDCard.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:48	69228/69228	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:00%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/10-SDCardAlmostIm.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/10-SDCardAlmostIm.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:49	76403/76403	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:00:01%20GMT	https://gemini-2.com/gemini-images/Removing_SDcards/11-SDCardALL-the-way-in.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/Removing_SDcards/11-SDCardALL-the-way-in.jpg	(from https://gemini-2.com/Removing_SDCards.php)
22:57:50	55439/55439	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Dec%202018%2003:57:50%20GMT	https://gemini-2.com/rebuildhcSDcardfirmwareup.php	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/rebuildhcSDcardfirmwareup.html	(from https://gemini-2.com/Removing_SDCards.php)
22:57:51	73546/73546	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:53%20GMT	https://gemini-2.com/gemini-images/copycatalogs/starcatalogsdirectory.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/copycatalogs/starcatalogsdirectory.jpg	(from https://gemini-2.com/copycatalogs.php)
22:57:52	36078/36078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:01:26%20GMT	https://gemini-2.com/gemini-images/copycatalogs/thumbnails/starcatalogsdirectory_small.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/copycatalogs/thumbnails/starcatalogsdirectory_small.jpg	(from https://gemini-2.com/copycatalogs.php)
22:57:54	151532/151532	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:52%20GMT	https://gemini-2.com/gemini-images/copycatalogs/savemenu.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/copycatalogs/savemenu.jpg	(from https://gemini-2.com/copycatalogs.php)
22:57:54	46789/46789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2014:01:26%20GMT	https://gemini-2.com/gemini-images/copycatalogs/thumbnails/savemenu_small.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/copycatalogs/thumbnails/savemenu_small.jpg	(from https://gemini-2.com/copycatalogs.php)
22:57:55	77150/77150	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2013:50:53%20GMT	https://gemini-2.com/gemini-images/copycatalogs/starcatalogs_saved.jpg	/Volumes/RAID5/Gemini-2.com/gemini-2/gemini-2.com/gemini-images/copycatalogs/starcatalogs_saved.jpg	(from https://gemini-2.com/copycatalogs.php)
